,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
281,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,3.0,1.0,4.0,0.0,1.0,Will not work in OTR vehicles!,"what a huge waste of money!  We bought this microwave specifically because it would fit into the little compartment of my husband's OTR truck.  We've never had issues getting a microwave to work in the truck before... and to make matters worse when my husband called their posted phone number for assistance he kept getting passed around from one 'um, I don't know' person to the next.  We would have returned the microwave IF he hadn't already put it in the truck and left from home BEFORE he discovered that it doesn't work on the power source (why not... we still don't know).  Looks like he puts back in the too large microwave and has to take it out and set it on the bunk in order to make a meal.<br /><br />We gave it a 2 because it is the perfect size and it DOES work if you want to use it in a house, but for some reason will not work with the power inverter OTR trucks use.",2015-04-27,"Will not work in OTR vehicles! what a huge waste of money!  We bought this microwave specifically because it would fit into the little compartment of my husband's OTR truck.  We've never had issues getting a microwave to work in the truck before... and to make matters worse when my husband called their posted phone number for assistance he kept getting passed around from one 'um, I don't know' person to the next.  We would have returned the microwave IF he hadn't already put it in the truck and left from home BEFORE he discovered that it doesn't work on the power source (why not... we still don't know).  Looks like he puts back in the too large microwave and has to take it out and set it on the bunk in order to make a meal.<br /><br />We gave it a 2 because it is the perfect size and it DOES work if you want to use it in a house, but for some reason will not work with the power inverter OTR trucks use.",176,neu,3.235357142857143,0.25,4.8742444921037236e-05,0.0001563100080302652
282,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,3.0,3.0,3.0,0.0,1.0,"Ok, but some options are limited and the instructions are somewhat obtuse.","Works fine, but somewhat lacking in some features.  The defrost selection begins at  1/2 lbs..  In a single person household, I often need to defrost smaller amounts.  I buy packages of pork chops, vegetables, etc. and split them up into small packages and freeze them.  Also, my previous microwave had a 30 second time add feature which I used more often than the 1 minute add feature on this microwave.  One minute is often longer than I need and if 30 seconds is too short, I could always push it more than once.  That microwave also had several fan speeds and light options.  The lower fan speeds were useful when I didn't need the higher speed and reduced the rather irritating high speed fan noise.  These restrictions are mostly just somewhat irritating and, overall, I'm not dissatisfied with the unit.  I also found the installation instructions somewhat difficult to follow. Mainly, I had a few parts that didn't seem to go anywhere.  My previous unit (different maker) only lasted 4 years which was a disappointment, I hope this one lasts longer.",2015-04-27,"Ok, but some options are limited and the instructions are somewhat obtuse. Works fine, but somewhat lacking in some features.  The defrost selection begins at  1/2 lbs..  In a single person household, I often need to defrost smaller amounts.  I buy packages of pork chops, vegetables, etc. and split them up into small packages and freeze them.  Also, my previous microwave had a 30 second time add feature which I used more often than the 1 minute add feature on this microwave.  One minute is often longer than I need and if 30 seconds is too short, I could always push it more than once.  That microwave also had several fan speeds and light options.  The lower fan speeds were useful when I didn't need the higher speed and reduced the rather irritating high speed fan noise.  These restrictions are mostly just somewhat irritating and, overall, I'm not dissatisfied with the unit.  I also found the installation instructions somewhat difficult to follow. Mainly, I had a few parts that didn't seem to go anywhere.  My previous unit (different maker) only lasted 4 years which was a disappointment, I hope this one lasts longer.",193,neu,3.0642328042328044,1.0,0.0005849093390524469,0.001809391675577583
283,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5.0,0.0,0.0,0.0,1.0,Five Stars,Everything was perfect!,2015-04-26,Five Stars Everything was perfect!,5,pos,5.0,0.0,0.0,0.0
286,423421857,danby 0.7 cu.ft. countertop microwave,4.0,1.0,1.0,0.0,1.0,Four Stars,Excelent thanks,2015-04-25,Four Stars Excelent thanks,4,neu,3.4,1.0,0.00019496977968414895,0.0006936009317532764
287,423421857,danby 0.7 cu.ft. countertop microwave,5.0,0.0,0.0,0.0,1.0,I'm very happy with this purchase,Was drawn to this one after reading all of the positive reviews! They were spot on! I'm very happy with this purchase!!,2015-04-23,I'm very happy with this purchase Was drawn to this one after reading all of the positive reviews! They were spot on! I'm very happy with this purchase!!,28,pos,4.570075757575758,0.0,0.0,0.0
288,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",3.0,5.0,6.0,0.0,1.0,TREMENDOUS HEAT ON THE LEFT SIDE AND BACK.  DANGEROUS!,THIS GIVES OFF A TREMENDOUS AMOUNT OF HEAT ON THE LEFT SIDE AND THE BACK.  Simply touching the left side casually after it completed a fast heat cycle left a burn on my forearm.  I then felt around the unit without touching and found the right side cool the top reasonably so and the back burning with heat.  Since this is a countertop unit and the side will be exposed in most applications my experience is that this unit is dangerous!  Especially if you have children.  I am returning it immediately.,2015-04-23,TREMENDOUS HEAT ON THE LEFT SIDE AND BACK.  DANGEROUS! THIS GIVES OFF A TREMENDOUS AMOUNT OF HEAT ON THE LEFT SIDE AND THE BACK.  Simply touching the left side casually after it completed a fast heat cycle left a burn on my forearm.  I then felt around the unit without touching and found the right side cool the top reasonably so and the back burning with heat.  Since this is a countertop unit and the side will be exposed in most applications my experience is that this unit is dangerous!  Especially if you have children.  I am returning it immediately.,100,neu,3.1621315192743764,0.8333333333333334,0.0008123740820172874,0.002540327952099805
290,523301568,microwave cavity paint 98qbp0302,4.0,0.0,0.0,0.0,1.0,Five Stars,Worked great. Looks like a new microwave.,2015-04-22,Five Stars Worked great. Looks like a new microwave.,9,neu,3.9363636363636365,0.0,0.0,0.0
291,423421857,danby 0.7 cu.ft. countertop microwave,2.0,1.0,2.0,0.0,1.0,Do Not Buy This Microwave,"This has to be the worst microwave I have ever purchased. It arrived without the internal clock, it is completely missing, so obviously it didn't function out of the box. And I can't get a replacement for another week, this is awful. I know microwaves are just a convenience but having just moved we don't have one and this was timed to arrive just in time for our new home. Total disappointment in both the product and Amazon.",2015-04-22,"Do Not Buy This Microwave This has to be the worst microwave I have ever purchased. It arrived without the internal clock, it is completely missing, so obviously it didn't function out of the box. And I can't get a replacement for another week, this is awful. I know microwaves are just a convenience but having just moved we don't have one and this was timed to arrive just in time for our new home. Total disappointment in both the product and Amazon.",83,neg,2.334090909090909,0.5,9.748488984207447e-05,0.00021846618461894047
292,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Five Stars,Nice product for the price.  Delivered quickly.,2015-04-21,Five Stars Nice product for the price.  Delivered quickly.,9,neu,3.9333333333333336,0.0,0.0,0.0
293,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Five Stars,"Awesome microwave, seems much expensive than i paid for it!",2015-04-21,"Five Stars Awesome microwave, seems much expensive than i paid for it!",12,neu,3.375,0.0,0.0,0.0
295,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",4.0,10.0,11.0,0.0,1.0,I need a better finished bottom,I did not care for the way the bottom of the microwave was not finished.  I need a better finished bottom.  The filter on the bottom does not fit in tightly enough.,2015-04-21,I need a better finished bottom I did not care for the way the bottom of the microwave was not finished.  I need a better finished bottom.  The filter on the bottom does not fit in tightly enough.,38,neu,3.4,0.9090909090909091,0.001772452542583172,0.0063281062636648434
296,423421857,danby 0.7 cu.ft. countertop microwave,4.0,8.0,8.0,0.0,1.0,Fits exactly as the other reviewers measured,"It fits perfectly under my cabinets - the measurements given by everyone are accurate! I was terrified this would blow the ancient fuses on my already electrically overtaxed retro apartment, but it runs with just a small dimming of lights. WHEW. It heats nicely and is quite spacious. The only annoying thing is that start/stop are the same button, but &#34;cancel&#34; is a tiny button near the top of the panel. So often I go to clear the screen from leftover time and end up starting the darn thing again. I am used to cancel/stop being the same button! I'll reprogram myself. In the meantime, I love it.<br /><br />Side note: There is a cardboard-y thing stuck to the side of the microwave which is not mentioned in the other reviews or in the manual - LEAVE IT THERE. If you go to the manufacturer's website, you can find out it's a mica panel to protect a vent. It's tempting to toss it because it looks out of place with the rest of the shiny chrome, but just leave it.",2015-04-19,"Fits exactly as the other reviewers measured It fits perfectly under my cabinets - the measurements given by everyone are accurate! I was terrified this would blow the ancient fuses on my already electrically overtaxed retro apartment, but it runs with just a small dimming of lights. WHEW. It heats nicely and is quite spacious. The only annoying thing is that start/stop are the same button, but &#34;cancel&#34; is a tiny button near the top of the panel. So often I go to clear the screen from leftover time and end up starting the darn thing again. I am used to cancel/stop being the same button! I'll reprogram myself. In the meantime, I love it.<br /><br />Side note: There is a cardboard-y thing stuck to the side of the microwave which is not mentioned in the other reviews or in the manual - LEAVE IT THERE. If you go to the manufacturer's website, you can find out it's a mica panel to protect a vent. It's tempting to toss it because it looks out of place with the rest of the shiny chrome, but just leave it.",187,neu,3.264705882352941,1.0,0.0015597582374731916,0.00550833825076522
