,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
9412,838023597,the first years newborn pacifiers - 2 pack (discontinued by manufacturer),4.0,0.0,0.0,0.0,0.0,Baby girl loves it!,The pacifier that the hospital gave us and the only one she will use!,2014-07-29,Baby girl loves it! The pacifier that the hospital gave us and the only one she will use!,18,neu,3.0,0.0,0.0,0.0
9416,417797815,"philips avent soothie pacifier, 0-3 months, 6 pack",4.0,0.0,0.0,0.0,0.0,Five Stars,My baby loves them,2014-07-29,Five Stars My baby loves them,6,neu,3.0,0.0,0.0,0.0
9469,295960359,the original billy-bob teeth two front teeth pacifier,4.0,0.0,0.0,0.0,0.0,"My granddaughter loves it, it makes us laugh, ...","My granddaughter loves it, it makes us laugh, and no confuses it as hers.  It is the size for an 18month, which worked for us.",2014-07-28,"My granddaughter loves it, it makes us laugh, ... My granddaughter loves it, it makes us laugh, and no confuses it as hers.  It is the size for an 18month, which worked for us.",34,neu,3.6,0.0,0.0,0.0
9470,392768822,wubbanub infant pacifier - giraffe,4.0,0.0,0.0,0.0,0.0,"a good product, grandson doesn't want to let go of his pacifier","the pacifier is the one that hospitals use now.  My daughter wanted a giraffe theme for my grandson.  This is my daughter's favorite WubbaNub.  We just toss it in the washing machine.  I think it's just as easy to use a hole punch in the tab of the soothie pacifier and just slip a pacifier clip in, but my daughter loves the giraffe.",2014-07-28,"a good product, grandson doesn't want to let go of his pacifier the pacifier is the one that hospitals use now.  My daughter wanted a giraffe theme for my grandson.  This is my daughter's favorite WubbaNub.  We just toss it in the washing machine.  I think it's just as easy to use a hole punch in the tab of the soothie pacifier and just slip a pacifier clip in, but my daughter loves the giraffe.",75,pos,4.088888888888889,0.0,0.0,0.0
9472,416377561,personalized pacifiers mute button pacifier,4.0,0.0,0.0,0.0,0.0,Great baby shower gift,"Perfect for a baby shower gift. This will be presented to the soon to be father in a box labeled &#34;Open in case of emergency&#34;.  Very cute pacifier, and really speedy delivery.",2014-07-27,"Great baby shower gift Perfect for a baby shower gift. This will be presented to the soon to be father in a box labeled &#34;Open in case of emergency&#34;.  Very cute pacifier, and really speedy delivery.",36,pos,4.325,0.0,0.0,0.0
9475,905342430,pullypalz - the interactive pacifier toy,4.0,1.0,1.0,0.0,0.0,Buy this!!!!,Fantastic product. We use this so much. I even hang it from her playmat. Great for not losing the pacifier during long car rides. This is my new go to for all baby showers.,2014-07-27,Buy this!!!! Fantastic product. We use this so much. I even hang it from her playmat. Great for not losing the pacifier during long car rides. This is my new go to for all baby showers.,36,neu,3.5945454545454547,1.0,0.00047938638542665386,0.0017662825480919328
9478,457041157,"(2 pack) the best mustache pacifier for baby with high quality - a funny toys and good night's sleep with cute pacifier for newborn, toddler, boys and girls - ideal gift for your lovely baby",4.0,0.0,0.0,0.0,0.0,Comfortable for Baby and also Entertaining!,My 11 month old loves his &#34;nu nu's&#34; and he does not discriminate with different styles. The mustache attachments are nice and soft and also provide lots of laughs and comments about how adorable it is. The plastic is very sturdy and the clear look provides a very nice appearance. My son is enjoying this pacifier and I believe that other babies and mommies would enjoy the comfort and entertainment provided by these pacifiers. The price for two is also very reasonable and I will be ordering these for baby shower gifts in the future!,2014-07-27,Comfortable for Baby and also Entertaining! My 11 month old loves his &#34;nu nu's&#34; and he does not discriminate with different styles. The mustache attachments are nice and soft and also provide lots of laughs and comments about how adorable it is. The plastic is very sturdy and the clear look provides a very nice appearance. My son is enjoying this pacifier and I believe that other babies and mommies would enjoy the comfort and entertainment provided by these pacifiers. The price for two is also very reasonable and I will be ordering these for baby shower gifts in the future!,101,neu,3.592,0.0,0.0,0.0
9479,364133280,philips avent bpa free night time pacifier,3.0,0.0,0.0,0.0,0.0,Five Stars,SHE SUCKS THIS PACIFIER HELPS A LOT...TY,2014-07-27,Five Stars SHE SUCKS THIS PACIFIER HELPS A LOT...TY,9,neg,2.4,0.0,0.0,0.0
9483,457041157,"(2 pack) the best mustache pacifier for baby with high quality - a funny toys and good night's sleep with cute pacifier for newborn, toddler, boys and girls - ideal gift for your lovely baby",4.0,0.0,0.0,0.0,0.0,so adorable!,So darn cute!  Received them so quickly and they are packaged nicely.  Can't wait to give to to my cousin who is having a baby shower in a few weeks.  Looks like quality materials.  Nice cap cover for nipple.,2014-07-26,so adorable! So darn cute!  Received them so quickly and they are packaged nicely.  Can't wait to give to to my cousin who is having a baby shower in a few weeks.  Looks like quality materials.  Nice cap cover for nipple.,41,neu,3.861111111111111,0.0,0.0,0.0
9485,129348876,"summer infant pacifier thermometer, teal/white",5.0,0.0,0.0,0.0,0.0,Five Stars,This product is great and convenient,2014-07-26,Five Stars This product is great and convenient,8,pos,4.6,0.0,0.0,0.0
9497,295960359,the original billy-bob teeth two front teeth pacifier,2.0,0.0,0.0,0.0,0.0,No. Just. No.,"Received it in a tiny ziplock. That was for me, very unhygienic. How am i supposed to put an unsealed item in my baby's mouth? I didn't want to complain given the price. It was very cute though (which is why i gave it a star at all) and looked as cute as shown. So..I followed one of the reviewer's advice to boil it. So i did. In less than a minute, i smelled burned plastic. I sterilize bottles and binkies so i know it was not supposed to smell like that! Long story short, this is going straight to the trash. Save yourself the trouble and get something else. This is one of those times i can sadly say, you get what you pay for.",2014-07-24,"No. Just. No. Received it in a tiny ziplock. That was for me, very unhygienic. How am i supposed to put an unsealed item in my baby's mouth? I didn't want to complain given the price. It was very cute though (which is why i gave it a star at all) and looked as cute as shown. So..I followed one of the reviewer's advice to boil it. So i did. In less than a minute, i smelled burned plastic. I sterilize bottles and binkies so i know it was not supposed to smell like that! Long story short, this is going straight to the trash. Save yourself the trouble and get something else. This is one of those times i can sadly say, you get what you pay for.",129,neu,3.118333333333333,0.0,0.0,0.0
9501,44176469,philips avent scf192/04 3 months & up soothie pacifier 2 count - 3 pack (6 pacifiers total),3.0,1.0,2.0,0.0,0.0,Not exactly like the green soothies,I reiceved these on time in a sealed package but found them completely different than the green ones.  My little guy hates them.  They are much more harder than the green ones and seem to be smaller.  Anyway I have no use for them now.  I wish I would have known that they are not exactly like the greens ones.  I purchased these initally because I liked  color and thought that was the only differance.,2014-07-24,Not exactly like the green soothies I reiceved these on time in a sealed package but found them completely different than the green ones.  My little guy hates them.  They are much more harder than the green ones and seem to be smaller.  Anyway I have no use for them now.  I wish I would have known that they are not exactly like the greens ones.  I purchased these initally because I liked  color and thought that was the only differance.,81,neu,2.99375,0.5,0.00023969319271332693,0.0007208573500553141
9514,381325750,"wubbanub thready teddy pacifer, pink. baby, plush, toys, wabbanub, pacifier, babies, infant home improvement / accessories",4.0,0.0,0.0,0.0,0.0,Great idea,"My baby usually spits out pacifiers, but this one stays in and she seems to enjoy it! It's softer and more velvety to the touch than the one I bought in Albee Baby.<br />I'll order them from this company from now on.",2014-07-23,"Great idea My baby usually spits out pacifiers, but this one stays in and she seems to enjoy it! It's softer and more velvety to the touch than the one I bought in Albee Baby.<br />I'll order them from this company from now on.",44,neu,3.775,0.0,0.0,0.0
9516,416377561,personalized pacifiers mute button pacifier,4.0,0.0,0.0,0.0,0.0,awesome!,Cute.. well made.  Great gift for both parents to enjoy... they will get a good laugh at the baby shower!  :),2014-07-23,awesome! Cute.. well made.  Great gift for both parents to enjoy... they will get a good laugh at the baby shower!  :),22,pos,4.2214285714285715,0.0,0.0,0.0
9525,343148814,the first years gumdrop newborn pacifier,4.0,0.0,0.0,0.0,0.0,Gumdrop binky,"My daughter started using these pacifiers at about 2 months and she took to them, after a start with the soothie pacifier. Obviously it's because they both have the standard nipple shape, which she did not have any nipple confusion concerning her playtex bottle or the boob. She loves these pacifiers even now though she refuses to be moved up to the next stage as the rubber on them is thicker and or harder.",2014-07-23,"Gumdrop binky My daughter started using these pacifiers at about 2 months and she took to them, after a start with the soothie pacifier. Obviously it's because they both have the standard nipple shape, which she did not have any nipple confusion concerning her playtex bottle or the boob. She loves these pacifiers even now though she refuses to be moved up to the next stage as the rubber on them is thicker and or harder.",76,neu,2.95,0.0,0.0,0.0
